cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1806652,2015-05-13 11:01:03,63.112,0.243,0.47,319.554993,41.88100052,GoodBiscuit,Delishus_NB_150
1806653,2015-05-13 11:01:03,63.522999,0.852,1.036,293.25,45.36399841,GoodBiscuit,Delishus_NB_150
1806654,2015-05-13 11:01:04,62.381001,0.15,0.494,219.567993,36.23600006,GoodBiscuit,Delishus_NB_150
1806655,2015-05-13 11:01:04,64.084999,0.665,0.876,212.992004,19.81500053,UnderBaked,Delishus_NB_150
1806656,2015-05-13 11:01:04,63.742001,0.764,1.156,224.132004,50.72200012,GoodBiscuit,Delishus_NB_150
1806657,2015-05-13 11:01:04,63.618,0.152,0.477,139.042007,24.67000008,GoodBiscuit,Delishus_NB_150
1806658,2015-05-13 11:01:05,63.222,1.281,1.2309999,104.147003,22.40500069,GoodBiscuit,Delishus_NB_150
1806659,2015-05-13 11:01:05,63.164001,0.927,1.303,184.539001,18.06500053,UnderBaked,Delishus_NB_150
1806660,2015-05-13 11:01:05,63.513,0.696,1.184,180.647003,30.85199928,GoodBiscuit,Delishus_NB_150
1806661,2015-05-13 11:01:06,63.123001,0.803,0.778,174.608002,29.56699944,GoodBiscuit,Delishus_NB_150
1806662,2015-05-13 11:01:06,64.910004,0.997,1.617,274.729004,18.65200043,UnderBaked,Delishus_NB_150
1806663,2015-05-13 11:01:06,63.125999,0.078,0.781,167.360992,33.25299835,GoodBiscuit,Delishus_NB_150
1806664,2015-05-13 11:01:06,64.052002,0.742,0.727,162.932007,15.76299953,UnderBaked,Delishus_NB_150
1806665,2015-05-13 11:01:07,64.460999,1.4630001,1.177,290.028992,27.24900055,GoodBiscuit,Delishus_NB_150
1806666,2015-05-13 11:01:07,64.384003,0.304,0.762,269.763,30.61599922,GoodBiscuit,Delishus_NB_150
1806667,2015-05-13 11:01:07,63.133999,1.094,1.4400001,262.247009,34.26399994,GoodBiscuit,Delishus_NB_150
1806668,2015-05-13 11:01:07,62.952,0.136,0.604,271.776001,38.18299866,GoodBiscuit,Delishus_NB_150
1806669,2015-05-13 11:01:08,63.012001,0.42,0.784,187.895004,33.46300125,GoodBiscuit,Delishus_NB_150
1806670,2015-05-13 11:01:08,62.27,0.999,0.962,118.508003,40.3030014,GoodBiscuit,Delishus_NB_150
1806671,2015-05-13 11:01:08,64.055,0.741,0.982,258.087006,25.31999969,GoodBiscuit,Delishus_NB_150
1806672,2015-05-13 11:01:09,63.862999,0.151,1.232,264.662994,25.3920002,GoodBiscuit,Delishus_NB_150
1806673,2015-05-13 11:01:09,62.388,0.636,0.943,91.2630005,22.9090004,GoodBiscuit,Delishus_NB_150
1806674,2015-05-13 11:01:09,64.450996,0.69,1.275,167.091995,27.32500076,GoodBiscuit,Delishus_NB_150
1806675,2015-05-13 11:01:09,64.193001,0.81,1.113,302.912994,25.51199913,GoodBiscuit,Delishus_NB_150
1806676,2015-05-13 11:01:10,64.457001,0.738,0.772,291.90799,27.83699989,GoodBiscuit,Delishus_NB_150
1806677,2015-05-13 11:01:10,63.772999,0.535,0.871,316.06601,57.41600037,GoodBiscuit,Delishus_NB_150
1806678,2015-05-13 11:01:10,62.747002,0.842,1.102,232.854996,31.16699982,GoodBiscuit,Delishus_NB_150
1806679,2015-05-13 11:01:10,62.806999,0.759,1.0039999,206.281998,34.0530014,GoodBiscuit,Delishus_NB_150
1806680,2015-05-13 11:01:11,63.858002,0.858,1.401,208.966003,51.88800049,GoodBiscuit,Delishus_NB_150
1806681,2015-05-13 11:01:11,63.98,1.482,1.439,349.618011,20.93199921,GoodBiscuit,Delishus_NB_150
1806682,2015-05-13 11:01:11,64.113998,0.03,0.616,122.936996,40.87200165,GoodBiscuit,Delishus_NB_150
1806683,2015-05-13 11:01:12,62.405998,0.198,0.586,203.731995,47.35100174,GoodBiscuit,Delishus_NB_150
1806684,2015-05-13 11:01:12,64.731003,0.976,0.982,374.045013,26.87400055,GoodBiscuit,Delishus_NB_150
1806685,2015-05-13 11:01:12,64.108002,0.76,0.968,147.632004,19.98699951,UnderBaked,Delishus_NB_150
1806686,2015-05-13 11:01:12,65.067001,0.574,0.896,323.850006,34.70700073,GoodBiscuit,Delishus_NB_150
1806687,2015-05-13 11:01:13,62.980999,1.1289999,1.221,215.542007,17.92399979,UnderBaked,Delishus_NB_150
1806688,2015-05-13 11:01:13,65.000999,0.408,1.104,187.626007,35.52899933,GoodBiscuit,Delishus_NB_150
1806689,2015-05-13 11:01:13,63.226002,0.761,0.655,164.274002,41.55899811,GoodBiscuit,Delishus_NB_150
1806690,2015-05-13 11:01:13,63.432999,0.343,0.604,100.792,29.45299911,GoodBiscuit,Delishus_NB_150
1806691,2015-05-13 11:01:14,61.905998,0.951,0.771,194.067993,33.95999908,GoodBiscuit,Delishus_NB_150
1806692,2015-05-13 11:01:14,64.651001,1.1440001,1.148,190.847,37.52799988,GoodBiscuit,Delishus_NB_150
1806693,2015-05-13 11:01:14,63.018002,1.436,1.336,203.865997,22.92900085,GoodBiscuit,Delishus_NB_150
1806694,2015-05-13 11:01:15,64.140999,0.972,1.0650001,220.641998,28.0340004,GoodBiscuit,Delishus_NB_150
1806695,2015-05-13 11:01:15,64.910004,0.498,0.968,147.632004,29.06999969,GoodBiscuit,Delishus_NB_150
1806696,2015-05-13 11:01:15,65.049004,1.211,1.3200001,267.615997,21.35199928,GoodBiscuit,Delishus_NB_150
1806697,2015-05-13 11:01:15,63.793999,0.741,1.176,164.945007,19.39100075,UnderBaked,Delishus_NB_150
1806698,2015-05-13 11:01:16,64.038002,1.119,1.811,313.247009,32.92599869,GoodBiscuit,Delishus_NB_150
1806699,2015-05-13 11:01:16,62.973999,1.267,0.914,196.753006,36.00999832,GoodBiscuit,Delishus_NB_150
1806700,2015-05-13 11:01:16,64.158997,1.131,1.676,377.667999,30.9659996,GoodBiscuit,Delishus_NB_150
1806701,2015-05-13 11:01:16,64.613998,0.839,1.066,243.054993,18.79299927,UnderBaked,Delishus_NB_150
1806702,2015-05-13 11:01:17,63.203999,0.816,0.955,155.550003,22.86199951,GoodBiscuit,Delishus_NB_150
1806703,2015-05-13 11:01:17,64.273003,0.707,1.0930001,372.971008,32.86199951,GoodBiscuit,Delishus_NB_150
1806704,2015-05-13 11:01:17,62.896,1.0930001,1.541,96.2289963,41.75099945,GoodBiscuit,Delishus_NB_150
1806705,2015-05-13 11:01:18,64.18,0.804,0.7,328.412994,30.99600029,GoodBiscuit,Delishus_NB_150
1806706,2015-05-13 11:01:18,63.699001,1.344,1.531,91.5319977,48.00699997,GoodBiscuit,Delishus_NB_150
1806707,2015-05-13 11:01:18,64.330002,0.545,0.794,246.544998,24.3010006,GoodBiscuit,Delishus_NB_150
1806708,2015-05-13 11:01:18,64.306,1.1619999,1.192,137.162994,32.96500015,GoodBiscuit,Delishus_NB_150
1806709,2015-05-13 11:01:19,62.952,0.604,0.866,177.292007,35.11199951,GoodBiscuit,Delishus_NB_150
1806710,2015-05-13 11:01:19,62.629002,0.849,1.1440001,92.2030029,27.6989994,GoodBiscuit,Delishus_NB_150
